-0.010000058 -1.53333
-0.0099998585 -1.55
-0.0099996585 -1.53333
-0.0099994585 -1.53333
-0.0099992585 -1.55
-0.0099990585 -1.55
-0.0099988585 -1.55
-0.0099986585 -1.55
-0.0099984585 -1.53333
-0.0099982585 -1.55
-0.0099980585 -1.53333
-0.0099978585 -1.53333
-0.0099976585 -1.53333
-0.0099974585 -1.51667
-0.0099972585 -1.56667
-0.0099970585 -1.55
-0.0099968585 -1.53333
-0.0099966585 -1.53333
-0.0099964585 -1.53333
-0.0099962585 -1.53333
-0.0099960585 -1.55
-0.0099958585 -1.53333
-0.0099956585 -1.51667
-0.0099954585 -1.53333
-0.0099952585 -1.55
-0.0099950585 -1.53333
-0.0099948585 -1.53333
-0.0099946585 -1.55
-0.0099944585 -1.53333
-0.0099942585 -1.53333
-0.0099940585 -1.53333
-0.0099938585 -1.53333
-0.0099936585 -1.53333
-0.0099934585 -1.53333
-0.0099932585 -1.55
-0.0099930585 -1.55
-0.0099928585 -1.53333
-0.0099926585 -1.53333
-0.0099924585 -1.53333
-0.0099922585 -1.51667
-0.0099920585 -1.55
-0.0099918585 -1.53333
-0.0099916585 -1.53333
-0.0099914585 -1.53333
-0.0099912585 -1.53333
-0.0099910585 -1.53333
-0.0099908585 -1.53333
-0.0099906585 -1.51667
-0.0099904585 -1.53333
-0.0099902585 -1.53333
-0.0099900585 -1.53333
-0.0099898585 -1.53333
-0.0099896585 -1.53333
-0.0099894585 -1.53333
-0.0099892585 -1.53333
-0.0099890585 -1.53333
-0.0099888585 -1.53333
-0.0099886585 -1.55
-0.0099884585 -1.51667
-0.0099882585 -1.51667
-0.0099880585 -1.53333
-0.0099878585 -1.53333
-0.0099876585 -1.51667
-0.0099874585 -1.51667
-0.0099872585 -1.53333
-0.0099870585 -1.51667
-0.0099868585 -1.51667
-0.0099866585 -1.53333
-0.0099864585 -1.53333
-0.0099862585 -1.53333
-0.0099860585 -1.53333
-0.0099858585 -1.53333
-0.0099856585 -1.51667
-0.0099854585 -1.51667
-0.0099852585 -1.51667
-0.0099850585 -1.53333
-0.0099848585 -1.53333
-0.0099846585 -1.55
-0.0099844585 -1.51667
-0.0099842585 -1.53333
-0.0099840585 -1.53333
-0.0099838585 -1.53333
-0.0099836585 -1.53333
-0.0099834585 -1.55
-0.0099832585 -1.53333
-0.0099830585 -1.51667
-0.0099828585 -1.53333
-0.0099826585 -1.53333
-0.0099824585 -1.53333
-0.0099822585 -1.53333
-0.0099820585 -1.53333
-0.0099818585 -1.53333
-0.0099816585 -1.51667
-0.0099814585 -1.51667
-0.0099812585 -1.53333
-0.0099810585 -1.53333
-0.0099808585 -1.53333
-0.0099806585 -1.53333
-0.0099804585 -1.53333
-0.0099802585 -1.51667
-0.0099800585 -1.53333
-0.0099798585 -1.51667
-0.0099796585 -1.51667
-0.0099794585 -1.51667
-0.0099792585 -1.51667
-0.0099790585 -1.53333
-0.0099788585 -1.53333
